stage5c2_track_id,stage5c2_001,stage5c2_002,stage5c2_003,stage5c2_004,stage5c2_005,stage5c2_006,stage5c2_007,stage5c2_009,stage5c2_010,stage5c2_011,stage5c2_012,stage5c2_013,stage5c2_014,stage5c2_015,stage5c2_016,stage5c2_017,stage5c2_018,stage5c2_020,stage5c2_021,stage5c2_022,stage5c2_023,stage5c2_024,stage5c2_025,stage5c2_026,stage5c2_027,stage5c2_028,stage5c2_029,stage5c2_030,stage5c2_031,stage5c2_032,stage5c2_033,stage5c2_034,stage5c2_035,stage5c2_036,stage5c2_037,stage5c2_038,stage5c2_039,stage5c2_040,stage5c2_041,stage5c2_042,stage5c2_043,stage5c2_044,stage5c2_045,stage5c2_046,stage5c2_047,stage5c2_048,stage5c2_049,stage5c2_050,stage5c2_051,stage5c2_052,stage5c2_053,stage5c2_054,stage5c2_055,stage5c2_056,stage5c2_057,stage5c2_058,stage5c2_059,stage5c2_060,stage5c2_061,stage5c2_062,stage5c2_063,stage5c2_064,stage5c2_065,stage5c2_066,stage5c2_067,stage5c2_068,stage5c2_069,stage5c2_070,stage5c2_071,stage5c2_072,stage5c2_073,stage5c2_074,stage5c2_075,stage5c2_076,stage5c2_077,stage5c2_078,stage5c2_079,stage5c2_080,stage5c2_081,stage5c2_082,stage5c2_083,stage5c2_084,stage5c2_085,stage5c2_086,stage5c2_087,stage5c2_088,stage5c2_089,stage5c2_090,stage5c2_091,stage5c2_092,stage5c2_093,stage5c2_094,stage5c2_095,stage5c2_096,stage5c2_097,stage5c2_098,stage5c2_099,stage5c2_100
stage5c2_023,0.527247155,0.427853274,0.636263600,0.610625200,0.741016905,0.647692452,0.502440503,0.487532481,0.584422292,0.631837017,0.760013802,0.690559103,0.403079019,0.518314527,0.515529679,0.602179419,0.464056546,0.597405280,0.515733153,0.734690358,1.000000000,0.759753277,0.562169336,0.669380118,0.298985611,0.469930858,0.773272498,0.488486589,0.524631562,0.548608963,0.575586961,0.548604728,0.698753429,0.737730732,0.739247620,0.543552492,0.703094684,0.571810084,0.400731129,0.466982447,0.576433911,0.507927569,0.707382028,0.631649014,0.716606838,0.540160759,0.649357401,0.390780616,0.358007820,0.494894865,0.305009380,0.605219226,0.591131840,0.467360014,0.564738911,0.711784458,0.406823515,0.481751590,0.862167494,0.799711912,0.651951587,0.703112237,0.554536536,0.531074894,0.626692586,0.586110112,0.640677769,0.534375445,0.467678744,0.588736290,0.761785397,0.627564900,0.641266601,0.592139962,0.602594999,0.425262086,0.731094853,0.627501753,0.500451555,0.390462943,0.327581382,0.660042342,0.443777062,0.649907188,0.669816655,0.607607411,0.573262008,0.508696905,0.571329651,0.581856426,0.546102303,0.644510660,0.712116686,0.533852663,0.511667422,0.387694450,0.301175211,0.407419575
stage5c2_024,0.531485524,0.564769167,0.739667053,0.702794943,0.771942384,0.723721710,0.573940957,0.634731612,0.663341129,0.718071993,0.820534135,0.720479449,0.531009695,0.621293007,0.508499242,0.652243416,0.567312021,0.629810131,0.676998122,0.783195003,0.759753277,1.000000000,0.639519008,0.769338633,0.390475280,0.602108320,0.786853019,0.564974344,0.668259009,0.564170271,0.751211027,0.629248633,0.800702181,0.837995083,0.770035905,0.705922706,0.704501487,0.608960964,0.479140998,0.617793065,0.591335188,0.563387575,0.802022423,0.694833506,0.840806487,0.624486520,0.716527105,0.491123990,0.431614051,0.583999478,0.362760819,0.735561113,0.651539735,0.553645763,0.596279254,0.773933880,0.542392966,0.659670475,0.730203938,0.749828335,0.719022965,0.835818804,0.656931262,0.689531410,0.752132723,0.723067064,0.658112298,0.624426715,0.588695394,0.645514290,0.868072552,0.753220036,0.713901780,0.656368256,0.709884611,0.519695914,0.804176288,0.668534838,0.585909059,0.389830046,0.425877945,0.636983323,0.518789669,0.721608378,0.720965284,0.713074685,0.633907715,0.548416158,0.657965698,0.728360504,0.612184831,0.702289417,0.815259908,0.681191980,0.644481335,0.473041627,0.463364602,0.511561266
stage5c2_025,0.663597667,0.556468080,0.714498734,0.781052708,0.633311029,0.824803996,0.609896462,0.706411843,0.732284368,0.487656553,0.738317123,0.493029970,0.613273069,0.640182269,0.460491251,0.494292808,0.654259769,0.708155416,0.694492848,0.506201678,0.562169336,0.639519008,1.000000000,0.651307147,0.446620845,0.627213468,0.493754310,0.772927457,0.685253426,0.615465268,0.521149846,0.770361620,0.716929471,0.708062491,0.699797896,0.666981937,0.791082854,0.908658070,0.539095845,0.616747578,0.376784148,0.518989613,0.632806226,0.804448051,0.756138849,0.545736256,0.419373461,0.521866279,0.560918116,0.564408471,0.423641204,0.645167329,0.667995510,0.597630729,0.426465618,0.742354427,0.568845025,0.608879029,0.554298340,0.695730070,0.578511799,0.744974278,0.584496260,0.645703236,0.625707256,0.421411008,0.773959664,0.737150491,0.611299902,0.596453485,0.579730326,0.748083933,0.619742992,0.690723111,0.671939743,0.721697274,0.651222033,0.697534432,0.593419727,0.548245508,0.561106409,0.439365097,0.703756259,0.839759796,0.759806452,0.685052697,0.693952920,0.634822235,0.592526933,0.560110211,0.769981838,0.604763523,0.731165645,0.695139423,0.782240078,0.683782211,0.636611379,0.459411134
stage5c2_026,0.660649574,0.700766352,0.778461830,0.787612011,0.826020657,0.703952497,0.679220144,0.725621798,0.785125586,0.704978855,0.775103432,0.687151158,0.675767136,0.710220701,0.630167439,0.683238188,0.667859841,0.683774547,0.637272983,0.805712215,0.669380118,0.769338633,0.651307147,1.000000000,0.572603675,0.695389925,0.682401315,0.645237890,0.739548780,0.729675704,0.766599616,0.762037343,0.805649532,0.771798073,0.765993170,0.690489449,0.741327514,0.652854760,0.612940872,0.662564352,0.714678184,0.680517488,0.719681096,0.694475755,0.847943942,0.710026766,0.714226917,0.722335143,0.652915354,0.682355905,0.578843843,0.826531815,0.750396759,0.701246502,0.712373264,0.810788008,0.669605667,0.734050466,0.734692569,0.760604555,0.775661485,0.745103553,0.777178977,0.799651878,0.833397750,0.675153454,0.724681436,0.777415653,0.703781612,0.800246817,0.769403748,0.799916985,0.731534851,0.766721677,0.738293620,0.669137970,0.753615858,0.838590414,0.710397069,0.576964133,0.536352942,0.725881860,0.611634774,0.768987580,0.736207309,0.719264736,0.780636301,0.732720845,0.682557679,0.760260218,0.716472393,0.730100810,0.696308402,0.730360263,0.724531564,0.669973993,0.694920701,0.653845531
stage5c2_027,0.732378587,0.749351368,0.678284707,0.618785522,0.434368870,0.517507545,0.724998990,0.802152183,0.418704848,0.481677856,0.462281946,0.347926333,0.717234105,0.656023147,0.744966486,0.445267865,0.768269266,0.685394867,0.372649084,0.426556745,0.298985611,0.390475280,0.446620845,0.572603675,1.000000000,0.769135426,0.348945495,0.583861138,0.602750341,0.584917973,0.518514182,0.626117073,0.530212240,0.512174921,0.415765444,0.470454353,0.467652036,0.440968523,0.659452457,0.746383059,0.357207527,0.667837671,0.452725815,0.562410417,0.549901600,0.647494115,0.425886857,0.815860950,0.802217884,0.704960965,0.781684393,0.630757259,0.525174519,0.783082605,0.412065091,0.518532278,0.857363917,0.589586514,0.363348556,0.322383821,0.440989816,0.407302806,0.705123104,0.616306517,0.528327349,0.375194445,0.645988066,0.784783668,0.814098972,0.582363022,0.418740488,0.634560389,0.474912537,0.786625123,0.570895393,0.752582072,0.541595509,0.651690323,0.791216447,0.633710304,0.747515782,0.366204244,0.520368556,0.471926014,0.510151184,0.761504846,0.692614004,0.770209737,0.735604661,0.447259497,0.763453197,0.574301515,0.452950390,0.748492258,0.676786026,0.741018287,0.788216324,0.795080476
stage5c2_028,0.809613075,0.869567085,0.859230231,0.801789109,0.583959137,0.668130410,0.850431675,0.815382299,0.584074650,0.566681589,0.655509314,0.492989319,0.887208825,0.665521551,0.775462854,0.455433922,0.918136774,0.853911793,0.519741504,0.562015215,0.469930858,0.602108320,0.627213468,0.695389925,0.769135426,1.000000000,0.535311173,0.607018384,0.648732682,0.777196871,0.639741364,0.726085297,0.680136011,0.770205969,0.587728102,0.554647174,0.699898793,0.589476681,0.745008627,0.896753489,0.416128120,0.747235335,0.602110165,0.801170026,0.752415304,0.740195188,0.583534785,0.775033605,0.817827233,0.908527616,0.786854321,0.712468396,0.698259673,0.880561681,0.479100895,0.732915523,0.897434072,0.738733344,0.559453976,0.524882346,0.586544201,0.625812385,0.742845499,0.738023045,0.636547136,0.476719687,0.702856312,0.789985890,0.845109691,0.750224290,0.591188415,0.825405806,0.668650852,0.849724662,0.735619707,0.744255305,0.644061768,0.728755468,0.858168179,0.622585120,0.800504847,0.544488080,0.584940615,0.668802933,0.682542189,0.867639784,0.832529629,0.778062578,0.806720884,0.550477765,0.856601373,0.689135866,0.686258523,0.800617797,0.807336407,0.756843313,0.739759210,0.759646517
stage5c2_029,0.468262475,0.557516254,0.662398153,0.588134590,0.733295117,0.574671112,0.548038674,0.503176669,0.557144594,0.596087152,0.694284442,0.657018949,0.480608402,0.518191198,0.475718897,0.581681323,0.514525639,0.550799325,0.514839692,0.705304678,0.773272498,0.786853019,0.493754310,0.682401315,0.348945495,0.535311173,1.000000000,0.412402010,0.522901431,0.540200409,0.650817073,0.527869861,0.669006002,0.715004797,0.647797819,0.522136814,0.659236346,0.487420791,0.469328912,0.534008981,0.527750544,0.507730462,0.676660354,0.559256309,0.735717756,0.516142845,0.680265711,0.428056465,0.381980038,0.534354189,0.321886034,0.647520810,0.577244309,0.455519114,0.668181014,0.694375104,0.475867187,0.634896607,0.764185973,0.681627830,0.666347646,0.716025011,0.563428235,0.594060655,0.661383112,0.620918892,0.564986415,0.521719064,0.496236072,0.581254889,0.840919617,0.644600931,0.722145903,0.575340501,0.707194246,0.448205332,0.644319525,0.607809649,0.502729022,0.347755722,0.346923006,0.679927501,0.466259333,0.593072011,0.686114835,0.614353070,0.581941788,0.549031975,0.592212620,0.726089909,0.551665969,0.636981103,0.679558491,0.549815803,0.505275241,0.408282268,0.381252733,0.434810683
stage5c2_030,0.657293603,0.501989741,0.646801479,0.677950121,0.607605519,0.825131914,0.543563182,0.721499333,0.650296157,0.643475264,0.670011483,0.458695203,0.534303904,0.737189573,0.559084809,0.493842932,0.551160240,0.699997738,0.670047823,0.560855899,0.488486589,0.564974344,0.772927457,0.645237890,0.583861138,0.607018384,0.412402010,1.000000000,0.761288365,0.571557828,0.490618863,0.679959315,0.669548959,0.630333558,0.666385219,0.650304893,0.725774591,0.703667146,0.435709003,0.616419604,0.504796615,0.454987135,0.558260076,0.673721535,0.660555421,0.586235445,0.493400249,0.701437891,0.655042938,0.564948630,0.626675662,0.618305693,0.703578444,0.657606555,0.337017132,0.673387251,0.639923490,0.538556579,0.479294531,0.592572231,0.500745668,0.623893217,0.637928715,0.726394490,0.568351387,0.410342516,0.672674557,0.734637494,0.732383824,0.600030102,0.546294325,0.693010188,0.576126783,0.673240883,0.539938452,0.680724198,0.660671252,0.647728190,0.652479076,0.759481747,0.642271431,0.396273813,0.535522584,0.791872599,0.699918293,0.638327110,0.688936886,0.584245494,0.616910210,0.510956341,0.769530168,0.704089781,0.632799866,0.657715642,0.748034973,0.598643435,0.648938042,0.635318754
stage5c2_031,0.603666422,0.604082264,0.658659996,0.811017209,0.750324133,0.638279664,0.583476546,0.734225462,0.787522776,0.699585205,0.745623983,0.565165200,0.605236707,0.707392873,0.532665278,0.648824888,0.601993201,0.700546742,0.756335171,0.695886248,0.524631562,0.668259009,0.685253426,0.739548780,0.602750341,0.648732682,0.522901431,0.761288365,1.000000000,0.637087794,0.673090261,0.779214287,0.798208387,0.701466278,0.737592383,0.792432070,0.651593896,0.606990282,0.572825537,0.601274276,0.595498449,0.635546247,0.675845744,0.695340109,0.750568218,0.667468373,0.551741888,0.723558286,0.646287411,0.651256998,0.592328850,0.720746312,0.718974709,0.721610134,0.425266035,0.780654554,0.703980871,0.616201017,0.561809247,0.562254740,0.561857954,0.711338111,0.683049692,0.742791629,0.693534641,0.606423418,0.659150814,0.712856484,0.686452728,0.767883458,0.610296176,0.789958347,0.597018575,0.668552671,0.660585673,0.623019887,0.765860194,0.800338853,0.687502507,0.608287746,0.567222168,0.503084903,0.623386463,0.773248195,0.628492823,0.684701650,0.734872813,0.617162857,0.611050595,0.612452442,0.655349614,0.626147023,0.716940557,0.707032238,0.790408979,0.627203388,0.734367074,0.685246727
stage5c2_032,0.671087050,0.743347702,0.747785734,0.748344722,0.696153830,0.542308893,0.789232052,0.710830307,0.702570389,0.522337061,0.579355042,0.455497350,0.786918982,0.596376876,0.594464701,0.424209664,0.742614322,0.722824967,0.531076296,0.612285549,0.548608963,0.564170271,0.615465268,0.729675704,0.584917973,0.777196871,0.540200409,0.571557828,0.637087794,1.000000000,0.672866649,0.762845099,0.658216128,0.737046115,0.649025210,0.563314655,0.636748816,0.596020416,0.579155933,0.712096841,0.490405778,0.786586083,0.459145732,0.795728805,0.784200795,0.668631112,0.607593483,0.775923142,0.811353820,0.843134359,0.717799898,0.697896375,0.666886044,0.791855425,0.557224568,0.796695944,0.785022779,0.749907404,0.612750711,0.513831437,0.606815436,0.607159940,0.656483776,0.751789549,0.690652709,0.496037761,0.592379336,0.719348520,0.725776542,0.792655533,0.598131009,0.795533462,0.728376186,0.706038530,0.769483588,0.727657828,0.589701359,0.723757140,0.704677513,0.516826193,0.711924878,0.605077064,0.512128609,0.639236572,0.692503154,0.701881297,0.828502113,0.674183787,0.734530983,0.613846183,0.756095954,0.611665500,0.605504955,0.627608237,0.695674568,0.607310436,0.615370740,0.735741227
stage5c2_033,0.533913197,0.701748951,0.684129384,0.719408686,0.754720494,0.547298350,0.607713000,0.635865755,0.621429731,0.620653568,0.688464475,0.701407730,0.626222998,0.591338523,0.519029481,0.694793474,0.632606596,0.613576760,0.592253771,0.739415466,0.575586961,0.751211027,0.521149846,0.766599616,0.518514182,0.639741364,0.650817073,0.490618863,0.673090261,0.672866649,1.000000000,0.694517117,0.682246665,0.695285612,0.590354664,0.573220862,0.652647197,0.542337608,0.626337348,0.592172312,0.540268924,0.678348021,0.648988807,0.608604426,0.795925847,0.712979463,0.656257576,0.657382814,0.573567132,0.659771492,0.511031499,0.782920219,0.613122512,0.677509753,0.705358031,0.664976552,0.654226093,0.684151490,0.632411827,0.634784816,0.639732543,0.594271535,0.745556951,0.645624474,0.838434549,0.799200147,0.633941494,0.602842548,0.628707450,0.745463056,0.700954685,0.716220998,0.676662230,0.674609115,0.725085514,0.564068690,0.675683982,0.739339504,0.686051612,0.418559283,0.476301412,0.680103130,0.598520734,0.631906441,0.626051930,0.661375950,0.672310269,0.665862920,0.636757318,0.707810026,0.597380546,0.637038932,0.600155832,0.644474389,0.628584873,0.592566195,0.570433347,0.630959910
stage5c2_034,0.684462384,0.727011782,0.769735802,0.855424489,0.707642218,0.680509569,0.762952257,0.779447745,0.806778522,0.518499860,0.726661364,0.478333233,0.745619231,0.675817765,0.528857466,0.590751554,0.761439878,0.769395923,0.630021478,0.597275141,0.548604728,0.629248633,0.770361620,0.762037343,0.626117073,0.726085297,0.527869861,0.679959315,0.779214287,0.762845099,0.694517117,1.000000000,0.764507703,0.735574168,0.671545948,0.639933289,0.735264629,0.741995739,0.727241268,0.706406746,0.422378921,0.798555796,0.621323111,0.816077308,0.818874224,0.651273327,0.466256957,0.736833724,0.736698473,0.744709475,0.614084035,0.807986508,0.624475070,0.783707101,0.548433627,0.798033511,0.721226613,0.745539351,0.587050509,0.642844369,0.573052352,0.663995456,0.723386659,0.743456109,0.770171006,0.515044817,0.776123888,0.763151302,0.697118286,0.768398605,0.586303261,0.814467109,0.682279594,0.770114218,0.808220546,0.813439625,0.665687788,0.809190853,0.767791380,0.524667073,0.673218297,0.455402099,0.686899561,0.767933230,0.671440712,0.776810286,0.792448098,0.778630565,0.689227650,0.624963927,0.729770460,0.602465404,0.709119279,0.787937672,0.827864506,0.795965559,0.702674025,0.667937904
stage5c2_035,0.644947496,0.615994699,0.756972308,0.800568906,0.732735768,0.681962104,0.614244384,0.736654525,0.744137753,0.646668970,0.854363552,0.618812340,0.574928605,0.674347064,0.618232277,0.587104913,0.635519467,0.716901436,0.668673917,0.707635509,0.698753429,0.800702181,0.716929471,0.805649532,0.530212240,0.680136011,0.669006002,0.669548959,0.798208387,0.658216128,0.682246665,0.764507703,1.000000000,0.781420911,0.844509191,0.788239738,0.786293004,0.589947141,0.555023111,0.670937803,0.536875569,0.596407496,0.758760470,0.765565260,0.856467211,0.655699022,0.689252375,0.660874851,0.564106895,0.607862302,0.480522478,0.656787009,0.678151994,0.671044129,0.465482903,0.808056462,0.634636182,0.599610571,0.650419701,0.687832403,0.635723514,0.832917752,0.661292595,0.757642325,0.668220000,0.528140897,0.662395997,0.725538561,0.637301482,0.746406942,0.709169080,0.817100037,0.626060221,0.699901049,0.653296882,0.641418333,0.816346899,0.774181080,0.680407214,0.547003446,0.541650103,0.544338990,0.512369132,0.784966985,0.665286407,0.732814903,0.749221706,0.634065891,0.628962135,0.596709130,0.672930157,0.634270955,0.796329269,0.725104140,0.748655294,0.588532778,0.654379089,0.550017805
stage5c2_036,0.703437207,0.694751540,0.887210659,0.826122977,0.803473843,0.730653262,0.694137011,0.782969716,0.732303108,0.656231885,0.796344602,0.628903733,0.716261069,0.662641054,0.590950045,0.600594070,0.730296059,0.788611297,0.661319711,0.724314882,0.737730732,0.837995083,0.708062491,0.771798073,0.512174921,0.770205969,0.715004797,0.630333558,0.701466278,0.737046115,0.695285612,0.735574168,0.781420911,1.000000000,0.798878295,0.699092270,0.739784917,0.686544503,0.652766452,0.749884941,0.565656577,0.710288407,0.714109823,0.831350425,0.882597112,0.702466569,0.683414758,0.622736022,0.622964507,0.780474629,0.558520146,0.777702661,0.672425121,0.757034443,0.564244688,0.875915692,0.706725798,0.759559857,0.756754255,0.661775094,0.741080008,0.825944527,0.709562888,0.772298595,0.756808110,0.605018052,0.735666170,0.742824217,0.751534235,0.745873261,0.807439096,0.868919214,0.803090147,0.781278077,0.810252814,0.644367561,0.742932770,0.709226715,0.723902398,0.475521793,0.636985079,0.637649936,0.588549137,0.768438804,0.717996047,0.798887688,0.793382744,0.648381882,0.773598452,0.744599516,0.743510285,0.726042963,0.839216146,0.767269210,0.788876130,0.615801057,0.601421869,0.657289021
stage5c2_037,0.635218853,0.490320256,0.702527682,0.769666403,0.788788968,0.667187273,0.530787488,0.671779905,0.797652062,0.662657491,0.813595298,0.576436084,0.521046733,0.603733590,0.540052180,0.596891568,0.572778857,0.707831898,0.649859244,0.713429531,0.739247620,0.770035905,0.699797896,0.765993170,0.415765444,0.587728102,0.647797819,0.666385219,0.737592383,0.649025210,0.590354664,0.671545948,0.844509191,0.798878295,1.000000000,0.792751003,0.669384915,0.581337480,0.419486240,0.589293681,0.616425598,0.494440564,0.764796818,0.750910996,0.812027327,0.661552260,0.702917826,0.561974393,0.512986765,0.541198747,0.433375888,0.623683795,0.675081418,0.606064936,0.469327986,0.859099414,0.573156866,0.557202702,0.743141179,0.698280147,0.748296804,0.916151246,0.589024667,0.729130607,0.644309246,0.541830418,0.626374671,0.682768726,0.628558507,0.666434511,0.736466448,0.829691127,0.623536266,0.661181619,0.606985486,0.546667292,0.804014223,0.688782024,0.605882866,0.508813848,0.483315264,0.629739648,0.455679609,0.754259780,0.646465417,0.658707848,0.749350940,0.546100956,0.589234476,0.617737422,0.633056602,0.583888938,0.887390991,0.642189856,0.728358138,0.458943658,0.597333207,0.549409842
stage5c2_038,0.604951725,0.496411978,0.618946839,0.662962770,0.683239147,0.589207892,0.474999046,0.676167445,0.678608525,0.646457191,0.730595268,0.482430386,0.472296675,0.697997471,0.438516508,0.547552531,0.548919058,0.619682933,0.744316097,0.632962287,0.543552492,0.705922706,0.666981937,0.690489449,0.470454353,0.554647174,0.522136814,0.650304893,0.792432070,0.563314655,0.573220862,0.639933289,0.788239738,0.699092270,0.792751003,1.000000000,0.592538403,0.533940012,0.413721261,0.538737119,0.578382591,0.506157268,0.780213486,0.686301782,0.743396241,0.558177067,0.611406228,0.579414922,0.513216043,0.517403494,0.411696646,0.640805543,0.567596574,0.537079355,0.437681404,0.752444554,0.584606688,0.565789054,0.544393616,0.537340471,0.657312888,0.837304963,0.594558769,0.703602951,0.626112822,0.480190140,0.625379524,0.683350233,0.577382050,0.582182174,0.650430213,0.748110291,0.599649479,0.616891689,0.586492746,0.556558259,0.724819746,0.693934608,0.557551647,0.469587161,0.479517268,0.487079048,0.492097774,0.656916910,0.552883021,0.614904486,0.617694946,0.565833325,0.533333746,0.633561454,0.571037308,0.546905721,0.769184025,0.683569625,0.722083052,0.521701474,0.626490697,0.569458738
stage5c2_039,0.681159667,0.633386907,0.761901794,0.754586071,0.689833387,0.821240574,0.677315057,0.652428027,0.657221780,0.587748479,0.823044163,0.689319207,0.617888893,0.650857795,0.617787767,0.599254707,0.651661916,0.775275131,0.616252143,0.658587671,0.703094684,0.704501487,0.791082854,0.741327514,0.467652036,0.699898793,0.659236346,0.725774591,0.651593896,0.636748816,0.652647197,0.735264629,0.786293004,0.739784917,0.669384915,0.592538403,1.000000000,0.766501006,0.626985958,0.671597807,0.483995303,0.529647534,0.689444433,0.737087971,0.778288213,0.611143414,0.638642818,0.591654148,0.556872177,0.602848681,0.499839804,0.694935256,0.715065906,0.643930431,0.546606515,0.729744628,0.568878770,0.628790706,0.683035997,0.776299496,0.611357841,0.697485120,0.719728344,0.666763267,0.659598904,0.539066911,0.774889491,0.675936579,0.630832150,0.663956172,0.676450964,0.730949589,0.705215060,0.742544486,0.677711028,0.662936609,0.673689794,0.730492197,0.676262333,0.629038163,0.540668250,0.567083143,0.658452725,0.804305618,0.761577235,0.716966359,0.700977604,0.730544343,0.626235529,0.607968972,0.757806734,0.746171542,0.697197983,0.689049448,0.695876232,0.701433868,0.569060294,0.519572692
stage5c2_040,0.597556303,0.546540393,0.698074651,0.721378445,0.631758253,0.840809290,0.618834931,0.634070621,0.664788798,0.501337023,0.660015184,0.553904043,0.628050863,0.631939407,0.475903951,0.522495851,0.620209991,0.654744295,0.645403807,0.538911009,0.571810084,0.608960964,0.908658070,0.652854760,0.440968523,0.589476681,0.487420791,0.703667146,0.606990282,0.596020416,0.542337608,0.741995739,0.589947141,0.686544503,0.581337480,0.533940012,0.766501006,1.000000000,0.598218255,0.560851976,0.420373875,0.573643325,0.551058518,0.712769380,0.698759281,0.563541732,0.399640017,0.493079118,0.538797770,0.573867447,0.431761954,0.711136153,0.668852742,0.602184697,0.532062572,0.664300455,0.526351401,0.649905639,0.573765521,0.729165874,0.583285064,0.621033026,0.650625718,0.577707066,0.676081672,0.506159817,0.812395498,0.680162808,0.592322083,0.610391382,0.592560902,0.659629216,0.646586270,0.682288267,0.724758610,0.662316904,0.586641440,0.684234050,0.595766241,0.549983904,0.498232378,0.460602161,0.776341486,0.796065683,0.786382446,0.658158015,0.641025260,0.661457024,0.596550175,0.609942107,0.743201637,0.695059650,0.613085272,0.647746255,0.709224354,0.723944326,0.569608796,0.435140635
stage5c2_041,0.681629605,0.853639153,0.751525298,0.747231546,0.505217941,0.493161059,0.695106768,0.670106690,0.554918003,0.427876247,0.546810348,0.533673135,0.826972488,0.467499379,0.582603710,0.512752418,0.803939148,0.710078730,0.365463224,0.445251746,0.400731129,0.479140998,0.539095845,0.612940872,0.659452457,0.745008627,0.469328912,0.435709003,0.572825537,0.579155933,0.626337348,0.727241268,0.555023111,0.652766452,0.419486240,0.413721261,0.626985958,0.598218255,1.000000000,0.682407960,0.336829911,0.712570107,0.490449528,0.602146348,0.627992409,0.657974379,0.398851031,0.601119178,0.622353755,0.707642012,0.620917877,0.749854086,0.458215043,0.783525526,0.603199850,0.588852595,0.692542687,0.728710852,0.502421509,0.482283656,0.490279042,0.457041831,0.744571305,0.511761648,0.640968913,0.533147405,0.665739767,0.645692350,0.642140697,0.597520021,0.508443526,0.647846941,0.602545107,0.719950824,0.743296574,0.675369111,0.486031714,0.575385101,0.763630536,0.418180247,0.594101410,0.427936840,0.729630860,0.591400222,0.507509999,0.744669651,0.710510287,0.789662666,0.648438684,0.560597496,0.654200081,0.522103574,0.514517374,0.711626919,0.680320597,0.825698279,0.718140234,0.607928255
stage5c2_042,0.830461174,0.835702638,0.892014764,0.742151343,0.533444825,0.697632347,0.786242023,0.842915166,0.519561728,0.552082600,0.623708444,0.453101887,0.782311604,0.701500645,0.711004579,0.435215052,0.864556755,0.824834535,0.504164670,0.516375969,0.466982447,0.617793065,0.616747578,0.662564352,0.746383059,0.896753489,0.534008981,0.616419604,0.601274276,0.712096841,0.592172312,0.706406746,0.670937803,0.749884941,0.589293681,0.538737119,0.671597807,0.560851976,0.682407960,1.000000000,0.353426514,0.685206806,0.595833568,0.781931777,0.719978158,0.674147148,0.547891454,0.688266113,0.737866406,0.833700552,0.711598389,0.675570545,0.603238343,0.817666062,0.484274243,0.697788806,0.851693040,0.663191597,0.518000450,0.519878502,0.580002283,0.641315697,0.687012289,0.710869994,0.588404166,0.423396332,0.707441600,0.818639454,0.854755599,0.642299812,0.612429980,0.763703056,0.641413211,0.874641769,0.690998438,0.773405573,0.650103566,0.652989947,0.838689577,0.582152184,0.813478335,0.487904002,0.539420088,0.661078622,0.617627880,0.848223054,0.788973556,0.742523149,0.858146462,0.538432391,0.817806416,0.696637746,0.705915441,0.885971468,0.783037989,0.715379574,0.689149076,0.689246211
stage5c2_043,0.421147239,0.388571775,0.504022842,0.472357237,0.642741710,0.485648809,0.334766790,0.426305360,0.575055750,0.761301765,0.573142572,0.577075437,0.346395018,0.596819282,0.441802303,0.570538092,0.343998150,0.421863556,0.577392511,0.752301488,0.576433911,0.591335188,0.376784148,0.714678184,0.357207527,0.416128120,0.527750544,0.504796615,0.595498449,0.490405778,0.540268924,0.422378921,0.536875569,0.565656577,0.616425598,0.578382591,0.483995303,0.420373875,0.336829911,0.353426514,1.000000000,0.457322551,0.555757335,0.424624388,0.557233820,0.524275469,0.634752323,0.540602417,0.407283578,0.426459520,0.406793939,0.587023592,0.630207453,0.434930260,0.497316304,0.562384585,0.411159089,0.493926359,0.609027816,0.549865319,0.582862240,0.536833319,0.539940221,0.545287480,0.569343715,0.636467370,0.451566309,0.503692825,0.482412777,0.573023496,0.629315561,0.516546253,0.574162050,0.464248553,0.472993985,0.295540293,0.586937217,0.574036203,0.462046036,0.421728044,0.283112483,0.598163879,0.384698400,0.516677243,0.534169393,0.475578928,0.507521567,0.403164142,0.420189042,0.622547977,0.397839150,0.609705568,0.532494450,0.461494557,0.462646213,0.371339933,0.449112765,0.535071683
stage5c2_044,0.605275309,0.808411526,0.736494632,0.694333228,0.619679099,0.493248493,0.775564325,0.712536175,0.588770933,0.502447193,0.534026750,0.419110541,0.764378102,0.641683966,0.588402779,0.466771714,0.772173983,0.635540401,0.497053961,0.619926162,0.507927569,0.563387575,0.518989613,0.680517488,0.667837671,0.747235335,0.507730462,0.454987135,0.635546247,0.786586083,0.678348021,0.798555796,0.596407496,0.710288407,0.494440564,0.506157268,0.529647534,0.573643325,0.712570107,0.685206806,0.457322551,1.000000000,0.458969773,0.735221584,0.732258898,0.592892338,0.439752326,0.719247363,0.750423284,0.852123160,0.649585348,0.781746172,0.560822778,0.760428068,0.588136712,0.710290456,0.755119223,0.771267287,0.552135923,0.466620698,0.525488962,0.505088946,0.639554465,0.644659263,0.727885516,0.517988923,0.665843488,0.701320109,0.680778682,0.800226449,0.584466015,0.720592001,0.690786101,0.712010080,0.850293645,0.749886620,0.542265657,0.727762940,0.731025320,0.393670818,0.632168999,0.506893943,0.544412985,0.572385826,0.631342912,0.762638796,0.727043209,0.700825260,0.749998864,0.623990022,0.655821542,0.599494599,0.558265665,0.703184128,0.667528359,0.665797246,0.566381828,0.717813484
