stage5c2_track_id,stage5c2_001,stage5c2_002,stage5c2_003,stage5c2_004,stage5c2_005,stage5c2_006,stage5c2_007,stage5c2_009,stage5c2_010,stage5c2_011,stage5c2_012,stage5c2_013,stage5c2_014,stage5c2_015,stage5c2_016,stage5c2_017,stage5c2_018,stage5c2_020,stage5c2_021,stage5c2_022,stage5c2_023,stage5c2_024,stage5c2_025,stage5c2_026,stage5c2_027,stage5c2_028,stage5c2_029,stage5c2_030,stage5c2_031,stage5c2_032,stage5c2_033,stage5c2_034,stage5c2_035,stage5c2_036,stage5c2_037,stage5c2_038,stage5c2_039,stage5c2_040,stage5c2_041,stage5c2_042,stage5c2_043,stage5c2_044,stage5c2_045,stage5c2_046,stage5c2_047,stage5c2_048,stage5c2_049,stage5c2_050,stage5c2_051,stage5c2_052,stage5c2_053,stage5c2_054,stage5c2_055,stage5c2_056,stage5c2_057,stage5c2_058,stage5c2_059,stage5c2_060,stage5c2_061,stage5c2_062,stage5c2_063,stage5c2_064,stage5c2_065,stage5c2_066,stage5c2_067,stage5c2_068,stage5c2_069,stage5c2_070,stage5c2_071,stage5c2_072,stage5c2_073,stage5c2_074,stage5c2_075,stage5c2_076,stage5c2_077,stage5c2_078,stage5c2_079,stage5c2_080,stage5c2_081,stage5c2_082,stage5c2_083,stage5c2_084,stage5c2_085,stage5c2_086,stage5c2_087,stage5c2_088,stage5c2_089,stage5c2_090,stage5c2_091,stage5c2_092,stage5c2_093,stage5c2_094,stage5c2_095,stage5c2_096,stage5c2_097,stage5c2_098,stage5c2_099,stage5c2_100
stage5c2_023,0.497630747,0.503877216,0.597475127,0.603349574,0.750161204,0.635284760,0.509139661,0.456697433,0.556888690,0.594424137,0.746097559,0.608858099,0.413100622,0.529315605,0.496709703,0.574660649,0.477381528,0.549116272,0.563600472,0.728396704,1.000000000,0.731325495,0.557504117,0.634373433,0.324732255,0.474621292,0.779940103,0.476642880,0.525143114,0.507571107,0.574250876,0.558814630,0.714151603,0.714075116,0.735888479,0.520885081,0.670183118,0.566984092,0.376516040,0.486811156,0.542799417,0.532895136,0.702091878,0.600718706,0.715944280,0.501597408,0.611792111,0.403550443,0.351893157,0.477528756,0.314612873,0.593901863,0.563444585,0.466522470,0.507902189,0.649377473,0.412381872,0.532747792,0.835072160,0.752329652,0.621170234,0.682118120,0.514978305,0.504517333,0.586329650,0.556167051,0.598880112,0.488469788,0.462562049,0.564165795,0.743585347,0.620409028,0.663456595,0.588956067,0.613165206,0.479348928,0.682588738,0.614277807,0.461924867,0.434420630,0.324962633,0.553053472,0.435244439,0.652749711,0.667238239,0.593391186,0.538307737,0.491374313,0.571512923,0.563008153,0.556231182,0.664902341,0.685649021,0.543322546,0.504511860,0.390434339,0.302567044,0.420150506
stage5c2_024,0.488869164,0.590856657,0.644147829,0.690870958,0.769366559,0.698893606,0.561480257,0.617134464,0.700030077,0.677806089,0.809100696,0.658464267,0.528098871,0.608335055,0.464935164,0.680394888,0.552092598,0.566381389,0.653405590,0.750781501,0.731325495,1.000000000,0.583117641,0.772795587,0.432647506,0.596277074,0.772352915,0.581321556,0.684176575,0.491715277,0.692568160,0.586874097,0.740145263,0.779269739,0.726696964,0.719875971,0.649953200,0.632745073,0.399561505,0.557027827,0.592056603,0.522509626,0.770958554,0.648161270,0.823429542,0.551816474,0.647376332,0.498434493,0.470101784,0.512789753,0.404219346,0.712660905,0.631312112,0.556225697,0.502109925,0.760764489,0.554914453,0.636705585,0.693733413,0.665451355,0.651797755,0.847021100,0.563915580,0.690978265,0.728357170,0.749283146,0.588734706,0.562663070,0.584233965,0.679475960,0.846655329,0.715075393,0.659851669,0.624642392,0.651269027,0.537628147,0.805564015,0.689874676,0.582585196,0.401288955,0.431577415,0.525418034,0.471496025,0.735095208,0.715915845,0.707798852,0.601260906,0.544976358,0.627853164,0.703528415,0.609853364,0.691968911,0.786359045,0.615815424,0.634890143,0.450302877,0.469231168,0.561953921
stage5c2_025,0.700805384,0.606914820,0.755598684,0.778246302,0.612303681,0.797755787,0.621213025,0.693629144,0.657337142,0.552047455,0.712526463,0.508031645,0.625519982,0.666081367,0.512137216,0.454852949,0.700367994,0.720177042,0.697708430,0.529590448,0.557504117,0.583117641,1.000000000,0.637855143,0.456938046,0.661133746,0.506903124,0.746147427,0.660505366,0.603994122,0.545707540,0.748096061,0.751124327,0.699911704,0.692423327,0.630334998,0.784158376,0.873961460,0.556668236,0.659541834,0.392214517,0.590666516,0.655938572,0.812687071,0.721474575,0.572967910,0.455581275,0.527584647,0.555222121,0.600700679,0.397208298,0.661344420,0.691413910,0.618299828,0.402596067,0.723117021,0.582525874,0.642027901,0.577422706,0.693401813,0.555925345,0.665827326,0.587416163,0.592393359,0.591982250,0.409391832,0.775130540,0.725612103,0.614618642,0.562257264,0.561991714,0.761788576,0.649493802,0.709146892,0.686120257,0.766228994,0.632937150,0.661807241,0.567932516,0.606927933,0.604614491,0.395340132,0.687919805,0.790957767,0.766258252,0.711310500,0.708752707,0.612761701,0.632247764,0.521206517,0.766982146,0.628885558,0.724456340,0.750129097,0.780577207,0.657595603,0.587054439,0.477780688
stage5c2_026,0.618801329,0.693014818,0.722760585,0.796350363,0.802461376,0.697883034,0.678313131,0.752300934,0.812245064,0.714501360,0.777257718,0.656207902,0.683537745,0.719161428,0.614490985,0.722730723,0.673442664,0.645091236,0.631022835,0.790221801,0.634373433,0.772795587,0.637855143,1.000000000,0.596465381,0.713687085,0.673469274,0.682845643,0.782135743,0.661053782,0.740791066,0.729028227,0.759507814,0.722862715,0.716483278,0.720892340,0.693187625,0.702017336,0.561581700,0.622261649,0.723296919,0.645425275,0.718567527,0.672742306,0.829369504,0.679716084,0.663153448,0.712272723,0.684156689,0.623593634,0.575229303,0.824912662,0.771438977,0.730905392,0.628586891,0.815988279,0.676732257,0.720027877,0.698949867,0.731954640,0.718648237,0.759006054,0.695221366,0.819434029,0.823942460,0.735899935,0.687806273,0.734618156,0.723918182,0.820963137,0.775966100,0.777026835,0.693911032,0.737449616,0.701455456,0.690425467,0.791719764,0.859253251,0.721889724,0.591395394,0.578896206,0.613044051,0.594322440,0.793861232,0.767092841,0.762815148,0.753732191,0.740947348,0.673622597,0.752268777,0.723040825,0.735926666,0.700070780,0.702489928,0.747327457,0.656056965,0.695977363,0.680659910
stage5c2_027,0.672537589,0.712469758,0.637845532,0.625325475,0.446583560,0.578415019,0.688892644,0.798002946,0.462098001,0.513267822,0.466025129,0.348924619,0.678739533,0.657386428,0.703014753,0.495877371,0.714161838,0.669761601,0.402280247,0.451678464,0.324732255,0.432647506,0.456938046,0.596465381,1.000000000,0.771699603,0.351912051,0.654915983,0.630609920,0.570863626,0.506044395,0.581703711,0.505681682,0.478310617,0.422487477,0.509275180,0.467013440,0.494341145,0.576935454,0.683742013,0.402977008,0.601926587,0.478740083,0.535371613,0.539700050,0.614182794,0.394453580,0.797930480,0.767642425,0.649229584,0.722318646,0.639005841,0.576339502,0.753924236,0.395733641,0.526947979,0.852394579,0.580315331,0.375222025,0.375666836,0.440130894,0.423216478,0.678790668,0.638810925,0.547879852,0.437694573,0.602900391,0.766595256,0.773247741,0.590526319,0.434156569,0.614806112,0.466822810,0.746202034,0.534739894,0.711596567,0.564358681,0.664259523,0.787424993,0.644032959,0.735149931,0.292629414,0.476529958,0.536847365,0.545944667,0.746629273,0.697855514,0.739942334,0.687497527,0.474046505,0.783591492,0.593205024,0.458382651,0.696770144,0.692305653,0.701278060,0.743158613,0.776634534
stage5c2_028,0.791582133,0.843997887,0.827916251,0.806098588,0.591690231,0.690569902,0.803503234,0.818242780,0.598010482,0.616264960,0.642337688,0.496990967,0.855101754,0.700635204,0.783423183,0.491025897,0.901257151,0.824322943,0.538980455,0.596853569,0.474621292,0.596277074,0.661133746,0.713687085,0.771699603,1.000000000,0.526905984,0.667036666,0.686375790,0.764071400,0.654781226,0.707897096,0.686425268,0.711437224,0.568700291,0.579556678,0.666822539,0.647805494,0.707025604,0.843161516,0.484713987,0.743239749,0.617377537,0.795206029,0.729404471,0.760472235,0.585153433,0.776023592,0.807351591,0.859147961,0.737088691,0.735518445,0.738613190,0.878346772,0.467463431,0.740068557,0.885304702,0.738592000,0.575680627,0.555947899,0.589732636,0.599696921,0.750010053,0.741476315,0.634051748,0.531945580,0.705714490,0.799523788,0.828816919,0.749576935,0.599586352,0.828805634,0.658802771,0.830385675,0.723067049,0.771312986,0.677158211,0.736985436,0.847900414,0.675764893,0.814186330,0.489504525,0.577174883,0.715048509,0.730882301,0.880411255,0.847561732,0.765534912,0.795715376,0.574580179,0.862876517,0.705965918,0.670577747,0.780772536,0.829338398,0.736472624,0.717675691,0.785711328
stage5c2_029,0.454812559,0.612729674,0.625987185,0.602345325,0.750734542,0.566114951,0.562285653,0.487869367,0.582734378,0.581339481,0.739826261,0.626917980,0.501260201,0.539828354,0.483435211,0.587267856,0.538599394,0.497436883,0.557596459,0.707390507,0.779940103,0.772352915,0.506903124,0.673469274,0.351912051,0.526905984,1.000000000,0.430945223,0.525712738,0.520732273,0.658209567,0.546174786,0.688943285,0.748346863,0.659906058,0.547338787,0.638922986,0.535211397,0.426837442,0.537687176,0.518615881,0.545840612,0.686445315,0.551759709,0.778512762,0.498106934,0.677488789,0.432884780,0.394415307,0.511354278,0.343288039,0.658419536,0.562291958,0.467233631,0.619764260,0.682144707,0.485619435,0.655813777,0.757835097,0.664939951,0.664024272,0.720463262,0.522237107,0.569897915,0.661660784,0.615348188,0.537730445,0.484746750,0.486897221,0.584596725,0.841392810,0.650131758,0.734773227,0.559023978,0.726144520,0.491231384,0.633788068,0.604596618,0.463289191,0.403936796,0.347910855,0.604984606,0.468878078,0.593421568,0.697164335,0.615538885,0.565373884,0.511903523,0.610159451,0.718096468,0.556551919,0.651549353,0.691190172,0.554512561,0.517315960,0.387570780,0.378959799,0.446416117
stage5c2_030,0.646483990,0.551703154,0.655841237,0.681901384,0.586143715,0.822048609,0.559951367,0.753087460,0.665041906,0.688197275,0.662550593,0.456772060,0.559652435,0.772330531,0.582421749,0.515960293,0.571226240,0.681695304,0.664933809,0.586216859,0.476642880,0.581321556,0.746147427,0.682845643,0.654915983,0.667036666,0.430945223,1.000000000,0.787333106,0.556012437,0.505324781,0.637304166,0.643997824,0.597619912,0.651397321,0.675350335,0.699210797,0.730276836,0.411550076,0.603388637,0.545421750,0.459332739,0.579556750,0.645958770,0.644765205,0.583903943,0.477757310,0.715920842,0.687224756,0.562779542,0.616781564,0.656704561,0.742928755,0.685063148,0.318205189,0.672245111,0.705519569,0.560448374,0.481084408,0.596169146,0.496631007,0.618067827,0.607422613,0.739274429,0.578588197,0.481532873,0.621548429,0.730227485,0.764190216,0.613694876,0.563368358,0.678965258,0.566680639,0.663765969,0.526342544,0.697971520,0.685411002,0.685446987,0.675554946,0.767190492,0.679988641,0.345316437,0.496959526,0.795741235,0.713081852,0.686988942,0.694729670,0.604811757,0.625658801,0.513873379,0.795754424,0.731695471,0.617519071,0.664452325,0.767982832,0.595805804,0.659532088,0.658484703
stage5c2_031,0.573586330,0.608266901,0.618578676,0.787393162,0.725081174,0.653408325,0.583545346,0.748038960,0.798836010,0.728210169,0.738253176,0.554924607,0.616792952,0.726550077,0.559381782,0.668734661,0.596804973,0.650912029,0.719941624,0.708919686,0.525143114,0.684176575,0.660505366,0.782135743,0.630609920,0.686375790,0.525712738,0.787333106,1.000000000,0.586801748,0.650835364,0.718545538,0.742024485,0.646202123,0.709306855,0.786402574,0.619086008,0.657412920,0.504495162,0.554732807,0.636407787,0.580643685,0.676170874,0.672816953,0.726063624,0.647359585,0.528199066,0.719350128,0.682440204,0.587296798,0.587274752,0.738608897,0.757061149,0.738216667,0.385743803,0.771613723,0.718445942,0.621804032,0.548978724,0.574228968,0.536679008,0.713572411,0.620190480,0.776605555,0.684475684,0.664257122,0.610779739,0.690698678,0.718619191,0.789915427,0.629581534,0.757656604,0.577642942,0.647896016,0.612662774,0.648695649,0.807027705,0.818835354,0.698432015,0.634117000,0.600747173,0.445983481,0.563306673,0.802389621,0.678219388,0.734760231,0.705971099,0.638878705,0.603696828,0.615417835,0.684527506,0.665703005,0.696964216,0.672613185,0.785762125,0.619183062,0.713448039,0.711289026
stage5c2_032,0.656164846,0.731840299,0.706098443,0.712771110,0.636345929,0.535203294,0.726250539,0.662583686,0.606596345,0.498405527,0.530889036,0.431516704,0.786834566,0.589865965,0.628141506,0.409330486,0.743878622,0.683951670,0.500930833,0.590415670,0.507571107,0.491715277,0.603994122,0.661053782,0.570863626,0.764071400,0.520732273,0.556012437,0.586801748,1.000000000,0.637256951,0.695276082,0.649473454,0.661249538,0.551107937,0.492236551,0.590220730,0.597374299,0.568865925,0.694247521,0.451190473,0.773306974,0.438979871,0.749819712,0.731172632,0.689456263,0.598197109,0.749490659,0.738422335,0.836293255,0.665316282,0.683474620,0.661763993,0.742123939,0.572673309,0.713344652,0.749365807,0.743767217,0.594232762,0.520634384,0.579423748,0.509941919,0.717989767,0.672482103,0.639545418,0.459515627,0.591972753,0.709040699,0.684530607,0.698530709,0.555153681,0.768111379,0.716171499,0.668322740,0.769048215,0.713810886,0.544306942,0.644642930,0.658856677,0.564243608,0.679871926,0.518427536,0.520566281,0.602822857,0.688691435,0.669326839,0.821979882,0.637011508,0.715264275,0.618256402,0.733627611,0.593912726,0.553207731,0.606566782,0.667651012,0.597666124,0.564296991,0.708821436
stage5c2_033,0.514513250,0.731837873,0.647882902,0.709084946,0.723356925,0.573977702,0.630639124,0.617749618,0.592751010,0.626121961,0.693868484,0.670251610,0.616121119,0.607033789,0.556984899,0.661892960,0.660199656,0.602664627,0.618328287,0.728917199,0.574250876,0.692568160,0.545707540,0.740791066,0.506044395,0.654781226,0.658209567,0.505324781,0.650835364,0.637256951,1.000000000,0.663047867,0.683266934,0.692833193,0.580885042,0.574268000,0.651194235,0.564890998,0.602465565,0.601900267,0.537859899,0.670030716,0.647266878,0.602011114,0.774652773,0.713985142,0.669676030,0.617159717,0.544328471,0.625875342,0.470099175,0.739495701,0.629080656,0.693162447,0.649744124,0.661842473,0.642822277,0.687726424,0.649081768,0.663622006,0.652373482,0.566253454,0.700344280,0.608305753,0.801483988,0.756632861,0.625839326,0.572385814,0.603022067,0.721471271,0.685439034,0.721944945,0.667997517,0.633070893,0.720427948,0.580378594,0.654446153,0.718684802,0.635520349,0.486020921,0.488694754,0.629458733,0.566875865,0.622170644,0.665643035,0.687196300,0.663693403,0.628615814,0.644627402,0.669482291,0.605144305,0.642904670,0.609450026,0.648069601,0.643022123,0.544563598,0.519326504,0.624392207
stage5c2_034,0.641378556,0.722478869,0.708261172,0.807016723,0.686670871,0.686051895,0.763994897,0.720447410,0.726397118,0.523426323,0.720736335,0.488332160,0.708275848,0.666322857,0.562933983,0.578267073,0.748580453,0.741100232,0.622209705,0.572605034,0.558814630,0.586874097,0.748096061,0.729028227,0.581703711,0.707897096,0.546174786,0.637304166,0.718545538,0.695276082,0.663047867,1.000000000,0.745264972,0.703348767,0.616623680,0.591629859,0.733427261,0.731931159,0.739877859,0.698159246,0.410008589,0.764786874,0.621665198,0.758168468,0.755746101,0.643573840,0.464950235,0.651924053,0.655206370,0.698088406,0.534660846,0.762493793,0.611965715,0.738481518,0.527262747,0.730266444,0.669413971,0.739298399,0.570169621,0.699052177,0.541130023,0.602686489,0.699561325,0.662363092,0.729346612,0.510093874,0.766382440,0.693259731,0.651823980,0.694153569,0.564894180,0.764728458,0.681255292,0.748806233,0.768040376,0.795643220,0.651452044,0.753620613,0.704633263,0.562118797,0.637900574,0.369817395,0.683537621,0.743269750,0.683816569,0.759414913,0.754349266,0.779184487,0.691762871,0.598528753,0.720737455,0.620605108,0.717735225,0.769787748,0.776769677,0.799490065,0.618813801,0.611746498
stage5c2_035,0.643649158,0.664525199,0.750509341,0.795814428,0.753671916,0.676278181,0.628341100,0.685566865,0.693088042,0.653266463,0.828164884,0.601978927,0.588935055,0.672351451,0.627866455,0.566531622,0.669270169,0.688568239,0.684127818,0.726114435,0.714151603,0.740145263,0.751124327,0.759507814,0.505681682,0.686425268,0.688943285,0.643997824,0.742024485,0.649473454,0.683266934,0.745264972,1.000000000,0.781656708,0.826318344,0.731017041,0.767363682,0.624999744,0.544564533,0.681786212,0.519575616,0.649167229,0.777169672,0.771044961,0.838720598,0.651449900,0.681855757,0.620837647,0.526410139,0.608965867,0.446956413,0.676900516,0.676664689,0.654709159,0.461413264,0.782448178,0.621183197,0.656500193,0.683480383,0.690134931,0.628103656,0.768863739,0.649936432,0.686706828,0.649341717,0.520475027,0.668436097,0.681733912,0.615550933,0.694705124,0.706902888,0.826108287,0.681530138,0.703315583,0.697385664,0.683429215,0.774598293,0.717711942,0.615338120,0.591227314,0.541709065,0.485824785,0.538646521,0.765266572,0.709442791,0.735505126,0.727298937,0.596390175,0.650416621,0.595640470,0.672516524,0.658887237,0.787919952,0.739722745,0.733438583,0.562579195,0.565072047,0.565776739
stage5c2_036,0.641284422,0.706926787,0.816105926,0.795777671,0.773915587,0.708078914,0.710811065,0.720329203,0.686906679,0.648169020,0.823328748,0.639380085,0.654373361,0.645937525,0.566516744,0.581711826,0.714576632,0.694820163,0.685628323,0.695281349,0.714075116,0.779269739,0.699911704,0.722862715,0.478310617,0.711437224,0.748346863,0.597619912,0.646202123,0.661249538,0.692833193,0.703348767,0.781656708,1.000000000,0.784756433,0.688822379,0.723638765,0.678227441,0.590879054,0.736576745,0.515427598,0.689832196,0.728145398,0.782733664,0.865180013,0.629365464,0.661520383,0.553169616,0.558068040,0.690101557,0.493898743,0.729900029,0.639693089,0.696298224,0.497688008,0.821001253,0.662094671,0.720595198,0.723352190,0.665121043,0.683602426,0.797453417,0.653490398,0.683439196,0.731360503,0.582303622,0.682530235,0.666019635,0.673386074,0.690667504,0.785534406,0.823494986,0.765278035,0.709732473,0.786067012,0.641655282,0.692035354,0.654035496,0.627102079,0.497852930,0.591451149,0.538420017,0.547479832,0.718008359,0.717967867,0.763417164,0.732522500,0.586214390,0.748124255,0.695856727,0.701897402,0.700733918,0.827400948,0.736196375,0.752386117,0.558550992,0.525017218,0.611551523
stage5c2_037,0.591706027,0.518071555,0.683246324,0.726730913,0.767917365,0.647139376,0.532465035,0.631381725,0.736741271,0.680819596,0.806338796,0.554458342,0.478723968,0.603361678,0.521933594,0.570716048,0.547469933,0.627585922,0.666997409,0.722510391,0.735888479,0.726696964,0.692423327,0.716483278,0.422487477,0.568700291,0.659906058,0.651397321,0.709306855,0.551107937,0.580885042,0.616623680,0.826318344,0.784756433,1.000000000,0.759098106,0.662382119,0.583182124,0.368237355,0.568477457,0.595379449,0.484663776,0.796328859,0.708447439,0.783313274,0.581012316,0.662292229,0.526710737,0.479452032,0.472837940,0.393078189,0.623054104,0.653103422,0.568259221,0.418352323,0.793929423,0.560829403,0.562152961,0.720775922,0.676090912,0.692038477,0.859200896,0.507541610,0.670608509,0.603530886,0.535965663,0.573643898,0.621078792,0.583583862,0.627108484,0.723631011,0.780601683,0.625630115,0.634179986,0.589662391,0.563650434,0.748570681,0.660771548,0.532971245,0.527019837,0.469945880,0.553287588,0.448097947,0.725825073,0.651905814,0.650427443,0.660499244,0.499254929,0.562763464,0.580232244,0.621242955,0.602058149,0.856698401,0.647261860,0.688113822,0.427343088,0.528548330,0.533882578
stage5c2_038,0.564203919,0.524871478,0.598490514,0.672287419,0.669121303,0.605344395,0.515310802,0.680737505,0.702582465,0.683391003,0.734944210,0.485674631,0.475322763,0.700649702,0.450658563,0.567295944,0.551704398,0.555650007,0.729566450,0.654760821,0.520885081,0.719875971,0.630334998,0.720892340,0.509275180,0.579556678,0.547338787,0.675350335,0.786402574,0.492236551,0.574268000,0.591629859,0.731017041,0.688822379,0.759098106,1.000000000,0.562893987,0.584007623,0.365653354,0.540025816,0.603499468,0.480709715,0.769911672,0.647847313,0.734194950,0.510015423,0.572994030,0.559633018,0.530782556,0.460140308,0.414723148,0.665941470,0.605010281,0.565572240,0.391375097,0.756574224,0.620137451,0.566997474,0.537694535,0.538654177,0.635035723,0.831235755,0.529333627,0.712587735,0.643430657,0.568426579,0.562767151,0.644149719,0.584588818,0.621400423,0.686861475,0.723351543,0.577555814,0.590906384,0.564410950,0.576121001,0.738763792,0.694115603,0.561911491,0.496216284,0.508034399,0.419710380,0.457501330,0.673925217,0.605809620,0.654034226,0.594152558,0.545766355,0.534776253,0.630339759,0.587536673,0.591658410,0.750416233,0.647340196,0.737651799,0.488885768,0.595529651,0.595019560
stage5c2_039,0.642604080,0.664479602,0.724091887,0.700142505,0.642919978,0.817658145,0.668178581,0.632201310,0.597269595,0.603399844,0.803137489,0.638247306,0.592678585,0.663005104,0.599259081,0.551462399,0.649068884,0.754658437,0.647174420,0.613133679,0.670183118,0.649953200,0.784158376,0.693187625,0.467013440,0.666822539,0.638922986,0.699210797,0.619086008,0.590220730,0.651194235,0.733427261,0.767363682,0.723638765,0.662382119,0.562893987,1.000000000,0.744959299,0.613429827,0.664253345,0.456167743,0.555255053,0.677305422,0.707847140,0.728896191,0.596040308,0.599598336,0.543336484,0.524830215,0.592963275,0.478122915,0.655134319,0.688865732,0.622614866,0.488353037,0.677267264,0.564661922,0.637832536,0.646584299,0.772488107,0.552491752,0.624047908,0.655592446,0.596633459,0.613510020,0.504045803,0.741248734,0.611584833,0.624156367,0.595838592,0.624907246,0.694968291,0.696553439,0.702253698,0.663356487,0.676711495,0.637177790,0.695514449,0.615614289,0.639345918,0.548083079,0.458953516,0.614555944,0.749070974,0.734871668,0.700139849,0.665083629,0.696132476,0.648359963,0.549479930,0.732798584,0.722756231,0.698943841,0.717221847,0.668586518,0.663812803,0.504327085,0.498865967
stage5c2_040,0.610587573,0.607974706,0.706240663,0.739656303,0.643942161,0.805715892,0.636438168,0.671815186,0.698165620,0.566007672,0.682171241,0.533340161,0.683968979,0.683308006,0.512651550,0.558635225,0.671441902,0.645112845,0.656027098,0.567937303,0.566984092,0.632745073,0.873961460,0.702017336,0.494341145,0.647805494,0.535211397,0.730276836,0.657412920,0.597374299,0.564890998,0.731931159,0.624999744,0.678227441,0.583182124,0.584007623,0.744959299,1.000000000,0.582796948,0.589290775,0.448677446,0.609649284,0.582893105,0.708084175,0.724097342,0.578296306,0.416286961,0.549069531,0.597252149,0.593680168,0.454300242,0.759061429,0.715261570,0.642735314,0.501195359,0.711682187,0.581339176,0.695500604,0.578265194,0.715209465,0.571649008,0.641937377,0.632213562,0.624892913,0.695945970,0.569115314,0.766254072,0.679569132,0.646889990,0.640103881,0.623532277,0.688312666,0.672838450,0.677161825,0.729673814,0.717265276,0.638710191,0.719136385,0.619544201,0.587505850,0.564053630,0.399034139,0.723727005,0.788398810,0.818600770,0.711144860,0.667578574,0.692954140,0.625822588,0.635484769,0.763522728,0.717889170,0.638414696,0.669727105,0.745296523,0.717366350,0.601248895,0.503487925
stage5c2_041,0.619450328,0.771069582,0.676133829,0.695291540,0.465807627,0.502046618,0.678887229,0.605671964,0.477999959,0.420183139,0.514344271,0.504618188,0.766159626,0.466130064,0.576541309,0.474393430,0.784517308,0.686412825,0.386260822,0.403855102,0.376516040,0.399561505,0.556668236,0.561581700,0.576935454,0.707025604,0.426837442,0.411550076,0.504495162,0.568865925,0.602465565,0.739877859,0.544564533,0.590879054,0.368237355,0.365653354,0.613429827,0.582796948,1.000000000,0.669099491,0.309066321,0.693751214,0.454898515,0.591343106,0.569757599,0.643288565,0.387379985,0.555071335,0.570099991,0.675438746,0.528088094,0.666224667,0.463876809,0.717895711,0.548457596,0.540298565,0.615370798,0.680583797,0.460911706,0.539181324,0.440488751,0.375235941,0.722312844,0.453163352,0.591260358,0.470730314,0.668526157,0.600407464,0.580489531,0.532883281,0.441142657,0.619268104,0.576222324,0.663255282,0.700222607,0.658476559,0.444812497,0.540542718,0.701667775,0.445468619,0.574100829,0.337975146,0.700490401,0.556621345,0.518288942,0.693842417,0.697081568,0.768517232,0.629766660,0.508760612,0.634535380,0.491487129,0.508062542,0.672018297,0.637578145,0.824190688,0.634694270,0.545831195
stage5c2_042,0.803446755,0.808258634,0.860996471,0.743886428,0.517300495,0.714655990,0.790563763,0.782492665,0.458241589,0.570210227,0.616211613,0.464665260,0.731009842,0.708087601,0.700276991,0.405420932,0.852806373,0.792289418,0.579504867,0.511835747,0.486811156,0.557027827,0.659541834,0.622261649,0.683742013,0.843161516,0.537687176,0.603388637,0.554732807,0.694247521,0.601900267,0.698159246,0.681786212,0.736576745,0.568477457,0.540025816,0.664253345,0.589290775,0.669099491,1.000000000,0.349402936,0.713951395,0.612242548,0.758124315,0.696011573,0.653129130,0.532837539,0.630946419,0.661999676,0.812951513,0.614495813,0.658501762,0.605011078,0.788165918,0.445638056,0.643611989,0.782489479,0.660922048,0.519305198,0.565141718,0.567364117,0.588871578,0.702852033,0.611499764,0.575623177,0.414035062,0.715469233,0.783026979,0.770095749,0.579103146,0.586149019,0.748928500,0.649730895,0.836921694,0.697336230,0.780504560,0.598559208,0.607456155,0.750455081,0.623883210,0.780994152,0.368607619,0.538459522,0.634883598,0.649210234,0.810430434,0.777838617,0.695255194,0.840058005,0.528783790,0.798433119,0.702362444,0.687712680,0.866027546,0.783502122,0.686686441,0.603905416,0.634266450
stage5c2_043,0.426307861,0.407257457,0.501335617,0.494488820,0.624680723,0.487320615,0.347057020,0.480392451,0.590734063,0.757380170,0.567628708,0.522036985,0.384666810,0.612905077,0.472378141,0.560747278,0.377788427,0.417029129,0.539752388,0.744827844,0.542799417,0.592056603,0.392214517,0.723296919,0.402977008,0.484713987,0.518615881,0.545421750,0.636407787,0.451190473,0.537859899,0.410008589,0.519575616,0.515427598,0.595379449,0.603499468,0.456167743,0.448677446,0.309066321,0.349402936,1.000000000,0.445651331,0.569915307,0.449888716,0.566372128,0.504520652,0.609842453,0.570144907,0.488154730,0.403502450,0.445004626,0.599680546,0.645363115,0.490644435,0.455230519,0.578948023,0.456371085,0.492967145,0.612911048,0.518249609,0.562637605,0.544502161,0.474457980,0.599520303,0.539512371,0.658734640,0.437923386,0.512626465,0.524651254,0.625743079,0.645856530,0.543066903,0.546095956,0.494152238,0.467584708,0.370374510,0.626399480,0.617735467,0.510016597,0.472444862,0.360256991,0.563612779,0.371647295,0.577480494,0.572919665,0.528848558,0.505575933,0.415935826,0.446196982,0.609459573,0.446914036,0.618802789,0.524503527,0.465985234,0.500958356,0.365856131,0.499229586,0.581892887
stage5c2_044,0.630016085,0.802697688,0.735081060,0.704801738,0.611057551,0.514814402,0.727935007,0.669959649,0.535309311,0.506512574,0.542170309,0.415825984,0.770858691,0.639308811,0.618000997,0.435360381,0.795050829,0.627363684,0.523495172,0.605256329,0.532895136,0.522509626,0.590666516,0.645425275,0.601926587,0.743239749,0.545840612,0.459332739,0.580643685,0.773306974,0.670030716,0.764786874,0.649167229,0.689832196,0.484663776,0.480709715,0.555255053,0.609649284,0.693751214,0.713951395,0.445651331,1.000000000,0.486526820,0.746413512,0.731832630,0.612661140,0.472929132,0.667678360,0.692362526,0.847997417,0.611834297,0.764710898,0.578418537,0.735617314,0.555336846,0.693633156,0.700750352,0.777296312,0.577027880,0.497308322,0.531291777,0.469405324,0.657059420,0.588381998,0.664738731,0.477334419,0.688474366,0.685104135,0.645555296,0.726222546,0.584608466,0.735494706,0.719949122,0.710733905,0.864916435,0.770246422,0.538040122,0.670962861,0.664825556,0.482597032,0.637845049,0.440092059,0.561182370,0.574395123,0.677091198,0.749905016,0.738454875,0.667834821,0.768685515,0.620964648,0.660901528,0.608073842,0.557059455,0.709574255,0.671409910,0.627409389,0.514868967,0.674133218
