stage5c2_track_id,stage5c2_001,stage5c2_002,stage5c2_003,stage5c2_004,stage5c2_005,stage5c2_006,stage5c2_007,stage5c2_009,stage5c2_010,stage5c2_011,stage5c2_012,stage5c2_013,stage5c2_014,stage5c2_015,stage5c2_016,stage5c2_017,stage5c2_018,stage5c2_020,stage5c2_021,stage5c2_022,stage5c2_023,stage5c2_024,stage5c2_025,stage5c2_026,stage5c2_027,stage5c2_028,stage5c2_029,stage5c2_030,stage5c2_031,stage5c2_032,stage5c2_033,stage5c2_034,stage5c2_035,stage5c2_036,stage5c2_037,stage5c2_038,stage5c2_039,stage5c2_040,stage5c2_041,stage5c2_042,stage5c2_043,stage5c2_044,stage5c2_045,stage5c2_046,stage5c2_047,stage5c2_048,stage5c2_049,stage5c2_050,stage5c2_051,stage5c2_052,stage5c2_053,stage5c2_054,stage5c2_055,stage5c2_056,stage5c2_057,stage5c2_058,stage5c2_059,stage5c2_060,stage5c2_061,stage5c2_062,stage5c2_063,stage5c2_064,stage5c2_065,stage5c2_066,stage5c2_067,stage5c2_068,stage5c2_069,stage5c2_070,stage5c2_071,stage5c2_072,stage5c2_073,stage5c2_074,stage5c2_075,stage5c2_076,stage5c2_077,stage5c2_078,stage5c2_079,stage5c2_080,stage5c2_081,stage5c2_082,stage5c2_083,stage5c2_084,stage5c2_085,stage5c2_086,stage5c2_087,stage5c2_088,stage5c2_089,stage5c2_090,stage5c2_091,stage5c2_092,stage5c2_093,stage5c2_094,stage5c2_095,stage5c2_096,stage5c2_097,stage5c2_098,stage5c2_099,stage5c2_100
stage5c2_012,0.460117276,0.734882152,0.583361015,0.713098347,0.755846081,0.724026187,0.736267670,0.640949337,0.728700522,0.711959355,1.000000000,0.719308787,0.537284329,0.693131339,0.538250106,0.716330901,0.637591682,0.502961685,0.761683795,0.708705875,0.710787936,0.780090683,0.647087938,0.782723778,0.475522690,0.608917378,0.855379317,0.643620111,0.719551257,0.407916453,0.707580053,0.705702785,0.761691120,0.891795503,0.787926908,0.745978763,0.752628371,0.738387708,0.431968237,0.597189936,0.553638406,0.562832925,0.832235644,0.631827377,0.847496488,0.508969308,0.638020031,0.451940715,0.521536587,0.388004757,0.440057965,0.688305600,0.645602282,0.620616526,0.369270540,0.739825985,0.585383877,0.651949129,0.663956229,0.744940223,0.553360628,0.824521144,0.441057454,0.626612444,0.718462697,0.713803440,0.556464556,0.442773725,0.622336358,0.708626363,0.807622369,0.688288309,0.661051735,0.584594272,0.659390594,0.668397927,0.763644569,0.732502647,0.511194498,0.600692169,0.499099784,0.312354141,0.461865500,0.758716744,0.768816276,0.766356266,0.560547055,0.595400440,0.677663056,0.627771095,0.642382783,0.732308172,0.881247278,0.684570398,0.688863696,0.517296192,0.449257373,0.581657666
stage5c2_013,0.354232466,0.533950442,0.454506612,0.616497467,0.525869092,0.550282087,0.691736426,0.521327455,0.474218443,0.549457277,0.719308787,1.000000000,0.435833054,0.484080872,0.433186693,0.562473407,0.574924877,0.481958539,0.551929677,0.560162229,0.401558503,0.501113418,0.546095327,0.577695715,0.351457566,0.507144333,0.550542923,0.451892479,0.528941196,0.370670717,0.591199324,0.513702393,0.559267582,0.665961684,0.498694312,0.493906241,0.508662795,0.481163514,0.430897201,0.494004956,0.382388162,0.407492091,0.582856469,0.549442096,0.604670280,0.493301582,0.485204137,0.351858481,0.393122642,0.293464942,0.254011056,0.443156979,0.508025132,0.512042097,0.235819193,0.523677089,0.441583210,0.456616796,0.522651719,0.551525951,0.353525935,0.535186551,0.450830824,0.417565147,0.578195886,0.504374449,0.488414785,0.362755962,0.495938335,0.600217536,0.487686380,0.568511888,0.428212349,0.440470877,0.493845669,0.483719167,0.552392340,0.569915495,0.367076321,0.417356114,0.401452138,0.267807168,0.339555034,0.566118954,0.581078571,0.610950798,0.515507111,0.402294609,0.480654053,0.396098489,0.463736303,0.502988888,0.679424235,0.484192643,0.539142981,0.418732777,0.300006961,0.465765683
stage5c2_014,0.585636038,0.732038776,0.606515604,0.701900691,0.554068407,0.539004798,0.546104077,0.655446103,0.598324529,0.550709236,0.537284329,0.435833054,1.000000000,0.700659102,0.692512241,0.528044936,0.804513775,0.533399801,0.527421661,0.549561970,0.438528389,0.520713249,0.656594019,0.703254077,0.581067427,0.773636625,0.553659920,0.623969151,0.646114560,0.786620378,0.590489666,0.613524646,0.624473559,0.497345953,0.371338601,0.483000844,0.528712580,0.825849768,0.611859419,0.600842105,0.481773658,0.787301862,0.450468181,0.666760488,0.747944938,0.672190489,0.453446588,0.761428049,0.765967040,0.807908944,0.635229892,0.845315953,0.727039940,0.731109667,0.521767495,0.693608113,0.692283435,0.852043390,0.517205484,0.540231453,0.493452336,0.437951513,0.732033858,0.640530919,0.648445060,0.600557483,0.577383577,0.688263553,0.705170626,0.706708055,0.580916277,0.726155621,0.734727010,0.615957790,0.829053981,0.776540403,0.668714176,0.673710412,0.675494449,0.697200815,0.698859773,0.262885760,0.597736378,0.646951288,0.831055447,0.748888701,0.770337105,0.722078406,0.698491396,0.761481369,0.731133877,0.631705686,0.498832897,0.583946646,0.706111270,0.672361146,0.646976546,0.693364803
stage5c2_015,0.655498508,0.736332041,0.717688735,0.688564936,0.561552993,0.821550746,0.643443892,0.767570134,0.599575467,0.857787572,0.693131339,0.484080872,0.700659102,1.000000000,0.775038164,0.461163781,0.717475569,0.653532994,0.819426001,0.658358744,0.557228594,0.575456902,0.731795033,0.741846696,0.660845475,0.789728920,0.594728215,0.861493528,0.775157567,0.573345861,0.646857319,0.642231469,0.667287991,0.603555736,0.602418028,0.707379195,0.693826419,0.813645327,0.462655706,0.724800656,0.653719493,0.633282343,0.647122422,0.632313828,0.695453793,0.647033748,0.530302497,0.689101637,0.727026702,0.701258498,0.599072042,0.809346669,0.800130078,0.795260700,0.352676947,0.617913620,0.773112091,0.739298398,0.580013231,0.691729692,0.573897276,0.549881414,0.603351652,0.679245470,0.608120067,0.635165655,0.564653403,0.693675319,0.854002230,0.636273354,0.659188262,0.708308876,0.696700891,0.663756032,0.661668368,0.809613031,0.741162207,0.742038172,0.643380807,0.854443912,0.779961512,0.228620534,0.458113158,0.749760127,0.845779334,0.828297664,0.665036700,0.646160918,0.788789125,0.604574112,0.836895969,0.923471863,0.602863129,0.762703245,0.840657025,0.589536322,0.614477628,0.661622297
stage5c2_016,0.632900183,0.696212205,0.622706287,0.613386296,0.513595326,0.632222645,0.610393000,0.598428482,0.431251073,0.683750825,0.538250106,0.433186693,0.692512241,0.775038164,1.000000000,0.376411440,0.733191037,0.656165761,0.607748145,0.630156602,0.448957860,0.354400221,0.643178295,0.574715187,0.596570809,0.803620889,0.503013779,0.641634464,0.627169449,0.713589514,0.653289016,0.649396180,0.652311214,0.504522236,0.475961386,0.481466544,0.552246328,0.605891070,0.561159205,0.673057930,0.549958081,0.693100425,0.570194123,0.636469348,0.595927694,0.788872432,0.646921565,0.621519975,0.589037766,0.755004385,0.564089304,0.696940991,0.713281441,0.705770184,0.489594295,0.532003245,0.747516700,0.734038653,0.550707424,0.674729639,0.615831927,0.315822054,0.706957622,0.505660389,0.489893289,0.484898220,0.606848283,0.665741596,0.612050615,0.570516147,0.514660095,0.718963548,0.668781381,0.662110321,0.695617413,0.689158989,0.602839117,0.553626384,0.566625788,0.889146350,0.659738439,0.454342287,0.538547006,0.589178812,0.751590271,0.766961835,0.738932408,0.543086534,0.730046131,0.578555748,0.744415602,0.730011859,0.544439013,0.661952915,0.693373298,0.552514796,0.444855223,0.638622026
stage5c2_017,0.322083079,0.528517190,0.396146062,0.690395216,0.757982600,0.530917617,0.610272922,0.647598232,0.824553982,0.474227785,0.716330901,0.562473407,0.528044936,0.461163781,0.376411440,1.000000000,0.520587591,0.445777103,0.388083373,0.630026148,0.504837397,0.751823494,0.354782367,0.822934957,0.624288645,0.581333258,0.601442540,0.572078576,0.719251641,0.371577612,0.578414629,0.546590252,0.514331103,0.533801991,0.504301018,0.617390820,0.430199187,0.650331500,0.377065338,0.329824442,0.535905090,0.355660545,0.651286041,0.458871429,0.731931082,0.482535256,0.446831838,0.594672137,0.574410716,0.220984126,0.392490970,0.654709302,0.593497236,0.543182514,0.454773717,0.728139878,0.517591073,0.537466853,0.517233190,0.551972557,0.528871007,0.750604038,0.416117735,0.735410090,0.853550123,0.820789552,0.502904210,0.449419706,0.576292430,0.783030748,0.693134356,0.607049152,0.466727843,0.558773231,0.460423549,0.512881853,0.722842011,0.817258758,0.673514992,0.350213410,0.419578319,0.261099029,0.491991219,0.712498014,0.644160340,0.668125796,0.559122063,0.665396427,0.421372393,0.684529037,0.583142071,0.539037397,0.660951866,0.435301142,0.608369529,0.567669228,0.603179926,0.655436443
stage5c2_018,0.759159042,0.790411326,0.797738109,0.846648356,0.607870946,0.700299528,0.764641888,0.725222177,0.547711505,0.605322850,0.637591682,0.574924877,0.804513775,0.717475569,0.733191037,0.520587591,1.000000000,0.759663487,0.625532550,0.591731457,0.511190944,0.513476425,0.817358189,0.687607935,0.576875299,0.858428559,0.599681626,0.622139611,0.583640903,0.747086527,0.730211405,0.715952293,0.754905676,0.674691798,0.483253714,0.558771628,0.642489596,0.801432404,0.735238360,0.822992179,0.463524347,0.853096147,0.635841557,0.797809797,0.737915243,0.794640176,0.651319237,0.677819346,0.679207170,0.802567066,0.475054774,0.766154410,0.733039800,0.794737435,0.474561099,0.742735922,0.665258272,0.771423720,0.649296158,0.661270115,0.642822732,0.513482074,0.776676239,0.589383484,0.673180947,0.552882785,0.809266972,0.753458369,0.679898615,0.626230177,0.614088464,0.835594151,0.736336522,0.763077918,0.823507695,0.844297403,0.604106987,0.682500724,0.692590628,0.707962394,0.767361827,0.300666232,0.703031448,0.657376022,0.849276404,0.840432527,0.881999326,0.713124240,0.798476061,0.627684902,0.801493441,0.679777055,0.667418550,0.783160179,0.851041937,0.688864782,0.581618524,0.659188779
stage5c2_020,0.695970540,0.657347508,0.704814518,0.680118057,0.441911017,0.808135562,0.713273336,0.668938191,0.371084497,0.562590119,0.502961685,0.481958539,0.533399801,0.653532994,0.656165761,0.445777103,0.759663487,1.000000000,0.531548155,0.453166093,0.426592784,0.405443920,0.750679461,0.546940240,0.630095383,0.749247287,0.362040594,0.635256620,0.524974089,0.585318626,0.574977321,0.669305699,0.616678545,0.456844332,0.423978161,0.393179546,0.702347793,0.620675007,0.626365430,0.709712839,0.404762759,0.606616937,0.603606850,0.659726491,0.458932328,0.685642341,0.517826593,0.538044690,0.484073121,0.678654572,0.359360485,0.528664963,0.639469525,0.662324436,0.406791377,0.497594209,0.570278158,0.589550373,0.555774615,0.666224892,0.473019224,0.336360716,0.657069884,0.396789891,0.513047141,0.396475362,0.877003727,0.608938265,0.600766058,0.426872909,0.341461665,0.654536431,0.549246080,0.792187248,0.540254652,0.718372276,0.522781847,0.599483610,0.621952401,0.675124530,0.659702232,0.241811724,0.657811923,0.638418563,0.652561199,0.702694521,0.764876866,0.608175359,0.685593789,0.363067517,0.744914722,0.616986746,0.627578399,0.819669612,0.714521948,0.649388226,0.439663935,0.532529724
stage5c2_021,0.482216085,0.773525489,0.582988388,0.640359386,0.555490622,0.812588688,0.718703364,0.547398959,0.446804170,0.791363744,0.761683795,0.551929677,0.527421661,0.819426001,0.607748145,0.388083373,0.625532550,0.531548155,1.000000000,0.625759301,0.685054010,0.593544363,0.705867311,0.615164360,0.477463266,0.587795360,0.666083015,0.651958042,0.627600438,0.424442880,0.684487042,0.602388927,0.723338932,0.747306454,0.710481999,0.692142238,0.725633376,0.682981527,0.439030475,0.770665216,0.444248271,0.590584338,0.685573796,0.574943899,0.673121771,0.467738687,0.451281511,0.425359576,0.449296484,0.554571106,0.403951289,0.615867442,0.641290736,0.673184288,0.240932180,0.500480059,0.630527133,0.663180104,0.561333460,0.722526111,0.450472948,0.595900236,0.504265158,0.448804372,0.540874878,0.533929112,0.481546317,0.489894884,0.603769861,0.530816835,0.599620242,0.628415666,0.649807878,0.524807306,0.630646297,0.703153604,0.633526067,0.585972114,0.400979552,0.730855639,0.560921998,0.111539695,0.359905927,0.662580926,0.762338780,0.724536878,0.528643915,0.511797310,0.725605745,0.508313286,0.709333118,0.852734351,0.674994559,0.712662648,0.694621479,0.488201752,0.333803591,0.490270531
stage5c2_022,0.490149883,0.691097556,0.589997305,0.707300448,0.842160371,0.567386193,0.584947412,0.558736889,0.681011808,0.730141492,0.708705875,0.560162229,0.549561970,0.658358744,0.630156602,0.630026148,0.591731457,0.453166093,0.625759301,1.000000000,0.712427845,0.668538865,0.588934670,0.750918042,0.515419693,0.685248770,0.712682871,0.650565111,0.741989372,0.534925325,0.702279995,0.510009679,0.773000931,0.621614694,0.745551218,0.710070144,0.497803465,0.641585591,0.298819581,0.500315860,0.725865001,0.568034627,0.763969352,0.587204486,0.773024445,0.549838824,0.661025033,0.630182917,0.501577900,0.442691900,0.389608949,0.735090274,0.740497967,0.610385833,0.474371816,0.700417955,0.646761311,0.734521224,0.816320772,0.629035024,0.706411068,0.694074461,0.469505750,0.672152393,0.650691663,0.718311168,0.489529851,0.513486884,0.556270036,0.708379284,0.795327259,0.751059949,0.736752496,0.571428224,0.672013963,0.634239381,0.710155523,0.711703073,0.467638916,0.646649717,0.443345321,0.553803290,0.454437485,0.736758003,0.798133691,0.715207021,0.594574601,0.449575040,0.510866998,0.658878112,0.628055460,0.755626359,0.667150944,0.540517403,0.636265012,0.391450709,0.419732504,0.710349990
stage5c2_023,0.422485166,0.696772426,0.499057307,0.584889160,0.773362994,0.603802777,0.526137406,0.378459803,0.487027802,0.499496601,0.710787936,0.401558503,0.438528389,0.557228594,0.448957860,0.504837397,0.511190944,0.426592784,0.685054010,0.712427845,1.000000000,0.659195810,0.545667078,0.545551127,0.390059101,0.486522307,0.796857789,0.446591892,0.526441070,0.403445935,0.570860834,0.584720170,0.753221320,0.654053824,0.727365347,0.463371159,0.586676745,0.554739122,0.315075203,0.537122452,0.457458763,0.596245234,0.688669202,0.522239373,0.714263175,0.403750787,0.516477866,0.435951270,0.336378449,0.433465806,0.338979774,0.565186368,0.493193836,0.464397375,0.363690624,0.491032506,0.426485066,0.662140231,0.766323289,0.632106852,0.543068844,0.628849839,0.414607379,0.437132953,0.483916950,0.480192653,0.492827104,0.371993566,0.449579482,0.501823185,0.697406440,0.602252464,0.719759170,0.580877587,0.639984945,0.616583234,0.559514389,0.580724745,0.364171270,0.545954275,0.318318092,0.281591084,0.413594652,0.659962032,0.660696034,0.557320422,0.449618419,0.447421777,0.571977938,0.515184513,0.581931144,0.716642061,0.618492729,0.567350438,0.486356084,0.397386248,0.306098534,0.452452640
stage5c2_024,0.380738863,0.657048330,0.401787324,0.660616283,0.762830928,0.635897369,0.529863778,0.572485297,0.793120782,0.575639588,0.780090683,0.501113418,0.520713249,0.575456902,0.354400221,0.751823494,0.513476425,0.405443920,0.593544363,0.668538865,0.659195810,1.000000000,0.440010700,0.781566900,0.539650909,0.581481480,0.735561864,0.622799264,0.724564144,0.307875539,0.543773871,0.479357374,0.586494464,0.630266182,0.616733260,0.755279530,0.511548072,0.693092390,0.197644810,0.402848457,0.593887046,0.418790188,0.692140336,0.529740013,0.779339097,0.367431087,0.471920381,0.516983399,0.567756537,0.332109634,0.509411884,0.654556307,0.579988653,0.562771753,0.263174501,0.727349851,0.586685168,0.578436870,0.601196908,0.451362015,0.481227527,0.875444636,0.327907302,0.694649365,0.668031564,0.815801096,0.412703250,0.405950445,0.572914000,0.765646756,0.792313504,0.618291159,0.522710559,0.544144496,0.502543965,0.583127523,0.809085090,0.744020153,0.574151576,0.430363593,0.446038653,0.242343920,0.351498070,0.769315281,0.703103926,0.694412504,0.518426302,0.536248569,0.551448765,0.640522066,0.603937745,0.665782737,0.713029013,0.449935774,0.610554454,0.392607946,0.484116379,0.689814984
stage5c2_025,0.795212361,0.734913111,0.859881407,0.771125620,0.559001832,0.729126484,0.649926490,0.661195658,0.467173874,0.715426206,0.647087938,0.546095327,0.656594019,0.731795033,0.643178295,0.354782367,0.817358189,0.750679461,0.705867311,0.588934670,0.545667078,0.440010700,1.000000000,0.603723435,0.483115835,0.747199518,0.540265552,0.678198576,0.597712224,0.574888436,0.608017670,0.691601758,0.837886784,0.679230747,0.673711867,0.537350881,0.766588930,0.785925906,0.601254587,0.768123510,0.431365925,0.772532006,0.714632174,0.833591901,0.633521066,0.642062665,0.547451203,0.542093837,0.540769698,0.692784738,0.330140202,0.702390481,0.750833313,0.670743441,0.342031962,0.674306036,0.617238231,0.726136387,0.636096057,0.687494339,0.498616836,0.465008116,0.594824819,0.457130443,0.506411941,0.378895631,0.778101398,0.696335804,0.623039267,0.475491344,0.516983610,0.796561306,0.724980400,0.755893470,0.722100415,0.879219131,0.586542996,0.571156798,0.503263929,0.755822591,0.715007356,0.283635781,0.647738041,0.667132595,0.782628376,0.777934306,0.746304141,0.556787606,0.733031253,0.422496346,0.759371042,0.690090291,0.707432848,0.889654156,0.776358013,0.591152439,0.461313833,0.524389676
stage5c2_026,0.512619960,0.673346885,0.581430062,0.818522145,0.742684517,0.682483011,0.676011769,0.819993788,0.881055196,0.738662767,0.782723778,0.577695715,0.703254077,0.741846696,0.574715187,0.822934957,0.687607935,0.546940240,0.615164360,0.750918042,0.545551127,0.781566900,0.603723435,1.000000000,0.657009582,0.760112388,0.650806045,0.778267630,0.890191457,0.486939681,0.675307147,0.645274343,0.642432637,0.598699249,0.590862048,0.798033463,0.571042494,0.826757322,0.431268298,0.520001777,0.745165198,0.556385958,0.715742074,0.617598123,0.782240663,0.602808925,0.533564961,0.686741389,0.763425191,0.474496383,0.566058145,0.820804392,0.824829305,0.806158762,0.415996096,0.829182905,0.694814523,0.684448424,0.608260068,0.659261337,0.573988775,0.794280808,0.487270680,0.869627192,0.799951595,0.890031712,0.594243083,0.626028253,0.775010611,0.873526567,0.792616727,0.718947757,0.598448283,0.663177744,0.607986145,0.744438139,0.888400638,0.911680975,0.751049988,0.628011769,0.686841043,0.326741176,0.550395931,0.856973037,0.845458562,0.873315418,0.685468512,0.761820420,0.650951652,0.731992131,0.739706878,0.750708586,0.709617045,0.631774648,0.805167375,0.620745351,0.698658428,0.748695917
stage5c2_027,0.520703287,0.618890213,0.535239392,0.641919271,0.477575841,0.732955283,0.597280171,0.787475105,0.572199258,0.593420906,0.475522690,0.351457566,0.581067427,0.660845475,0.596570809,0.624288645,0.576875299,0.630095383,0.477463266,0.515419693,0.390059101,0.539650909,0.483115835,0.657009582,1.000000000,0.778205678,0.359439080,0.835203127,0.701297904,0.535203593,0.474404858,0.469013884,0.443440405,0.392386867,0.439543260,0.607775094,0.465393132,0.629763262,0.367565426,0.524803163,0.519107710,0.434690686,0.544745972,0.466766173,0.513815705,0.529662125,0.314698067,0.752435577,0.679914267,0.507822595,0.571690198,0.659934932,0.706160187,0.679940834,0.354295924,0.548301099,0.839785898,0.556791601,0.405348525,0.510861593,0.437951557,0.463594167,0.611977497,0.695911262,0.597490332,0.596275873,0.493574224,0.720445877,0.669596094,0.611239017,0.473271723,0.564683670,0.446296783,0.643636706,0.443002704,0.607604228,0.622115578,0.696151299,0.777804953,0.670224584,0.703774113,0.105948322,0.365298478,0.701572022,0.636763314,0.708885546,0.711154775,0.663144987,0.565435508,0.542013061,0.834688301,0.641168814,0.472165905,0.565535851,0.731683535,0.600445358,0.628833881,0.729831728
stage5c2_028,0.745832303,0.779121274,0.748463425,0.817033011,0.611306302,0.747505528,0.684431908,0.825500665,0.633369808,0.742072630,0.608917378,0.507144333,0.773636625,0.789728920,0.803620889,0.581333258,0.858428559,0.749247287,0.587795360,0.685248770,0.486522307,0.581481480,0.747199518,0.760112388,0.778205678,1.000000000,0.505579534,0.819320790,0.781887480,0.730768199,0.692941802,0.661748254,0.702382971,0.562323549,0.520421113,0.642759453,0.582898305,0.795802935,0.610651445,0.707182837,0.658736605,0.733101766,0.656115372,0.780073608,0.671019186,0.811921099,0.589260420,0.778535482,0.780771793,0.733857183,0.610818579,0.794003233,0.841001991,0.872726892,0.437935744,0.758217918,0.854528905,0.738233369,0.616852437,0.634770389,0.597822637,0.533434268,0.768188645,0.750238281,0.627720213,0.672069993,0.712966532,0.823724255,0.787477341,0.747934404,0.620894400,0.837432003,0.633815279,0.781316948,0.691217244,0.839966322,0.761133669,0.757867297,0.821848059,0.810697696,0.848900298,0.349994994,0.557470924,0.832387204,0.853535454,0.912816253,0.885702620,0.733748520,0.767791149,0.635735127,0.878798415,0.748668736,0.630790982,0.730419241,0.885163954,0.684786164,0.661643274,0.851845459
stage5c2_029,0.420686147,0.752822442,0.533601798,0.638402161,0.794983519,0.544405442,0.598434449,0.449030219,0.647663225,0.543920282,0.855379317,0.550542923,0.553659920,0.594728215,0.503013779,0.601442540,0.599681626,0.362040594,0.666083015,0.712682871,0.796857789,0.735561864,0.540265552,0.650806045,0.359439080,0.505579534,1.000000000,0.477994836,0.532845853,0.471335858,0.676966508,0.592619792,0.739530064,0.832945540,0.690628238,0.611283641,0.587381988,0.656470291,0.319024023,0.547019844,0.495438539,0.642537328,0.711272654,0.532738620,0.887096342,0.452344496,0.670442918,0.445135642,0.425967259,0.452996706,0.397591251,0.686072828,0.524353421,0.496956825,0.496916645,0.651112576,0.510363769,0.708886820,0.741721050,0.622597871,0.658129183,0.731724417,0.417723040,0.508589902,0.662365320,0.601213665,0.468573992,0.390937060,0.463201798,0.593075948,0.842593439,0.664165101,0.766812481,0.517624137,0.774226966,0.600401196,0.607066647,0.596444209,0.363218681,0.546484787,0.350417318,0.414832330,0.475522606,0.594308496,0.725200183,0.618547649,0.523336212,0.417697666,0.655695866,0.697814747,0.568949019,0.688513309,0.720703185,0.566429622,0.547866821,0.335019614,0.373141947,0.475862534
stage5c2_030,0.619056807,0.677840778,0.678777776,0.691926908,0.531688775,0.814225352,0.601533039,0.833235877,0.702456228,0.801670237,0.643620111,0.451892479,0.623969151,0.861493528,0.641634464,0.572078576,0.622139611,0.635256620,0.651958042,0.650565111,0.446591892,0.622799264,0.678198576,0.778267630,0.835203127,0.819320790,0.477994836,1.000000000,0.853416314,0.516569186,0.542638040,0.529075446,0.579167043,0.514615724,0.613368592,0.738898023,0.631810599,0.797793483,0.350251737,0.570325223,0.648499726,0.470358822,0.633592705,0.575516430,0.604700760,0.577988234,0.438066549,0.752668369,0.768879542,0.557275926,0.591677313,0.754133840,0.842772126,0.754728640,0.270473732,0.669347165,0.871956210,0.615994331,0.485625856,0.605295583,0.486190896,0.603287091,0.530019613,0.771954642,0.604562010,0.662163852,0.491826330,0.719037989,0.844892435,0.648366444,0.606690227,0.643329120,0.542712978,0.639725312,0.491845707,0.741733074,0.748183062,0.781150722,0.734105249,0.786749856,0.775688353,0.216022514,0.399113650,0.805557108,0.746481694,0.810458392,0.709427675,0.656994445,0.647856563,0.521274769,0.862293112,0.801739267,0.578747175,0.681545280,0.818596447,0.588605895,0.686412313,0.717263561
stage5c2_031,0.497264244,0.618884563,0.516880520,0.727451972,0.661032324,0.691794211,0.583719910,0.783087886,0.827541029,0.800840163,0.719551257,0.528941196,0.646114560,0.775157567,0.627169449,0.719251641,0.583640903,0.524974089,0.627600438,0.741989372,0.526441070,0.724564144,0.597712224,0.890191457,0.701297904,0.781887480,0.532845853,0.853416314,1.000000000,0.459211185,0.594368114,0.564610988,0.599469319,0.505980625,0.637538109,0.771103961,0.536603887,0.785350056,0.331120803,0.436643341,0.740206870,0.441339656,0.676995823,0.615669047,0.663888228,0.596337647,0.468463966,0.708672788,0.774170527,0.425010863,0.574451013,0.783931556,0.853697706,0.780352351,0.285464218,0.748674460,0.755148103,0.636020537,0.516423895,0.604611123,0.472792579,0.719241492,0.460698078,0.862401479,0.661490433,0.810998324,0.488048025,0.634477776,0.800235015,0.845817044,0.678514187,0.675697532,0.528481235,0.595483975,0.491068212,0.713842648,0.911481848,0.865766445,0.726163409,0.699653450,0.685810021,0.301100295,0.410866486,0.876330033,0.804390383,0.861773647,0.632638909,0.693978228,0.585038148,0.622941912,0.758560445,0.766068225,0.646278336,0.585281872,0.773971680,0.598833125,0.660370263,0.777366037
stage5c2_032,0.618302804,0.702642614,0.600325463,0.622510341,0.484595607,0.517174287,0.566447823,0.540167745,0.363081827,0.437684152,0.407916453,0.370670717,0.786620378,0.573345861,0.713589514,0.371577612,0.747086527,0.585318626,0.424442880,0.534925325,0.403445935,0.307875539,0.574888436,0.486939681,0.535203593,0.730768199,0.471335858,0.516569186,0.459211185,1.000000000,0.546904619,0.523833516,0.627290707,0.468931217,0.302662871,0.311890391,0.472165222,0.600809500,0.542757132,0.648958519,0.351689652,0.739613949,0.387813121,0.633334773,0.596624509,0.742295829,0.574355732,0.682423637,0.553373601,0.818935352,0.532149834,0.646882365,0.648767836,0.615940460,0.611871330,0.501857788,0.658893531,0.728187749,0.547247251,0.537895469,0.509922938,0.263271065,0.874048645,0.471255671,0.509871114,0.366848177,0.590941131,0.682886710,0.579877481,0.459708209,0.446107496,0.698533450,0.685204600,0.572626632,0.767943547,0.678677100,0.429127886,0.443906796,0.542595669,0.684555605,0.598544111,0.298572072,0.541975148,0.510430498,0.679019977,0.586726555,0.805431056,0.542694450,0.666378939,0.629446431,0.676618785,0.548868691,0.420514213,0.553178389,0.596546969,0.573195653,0.434707794,0.640517971
stage5c2_033,0.465289852,0.808182361,0.555914862,0.682890566,0.643778278,0.641671107,0.688809475,0.571783624,0.519984618,0.639996892,0.707580053,0.591199324,0.590489666,0.646857319,0.653289016,0.578414629,0.730211405,0.574977321,0.684487042,0.702279995,0.570860834,0.543773871,0.608017670,0.675307147,0.474404858,0.692941802,0.676966508,0.542638040,0.594368114,0.546904619,1.000000000,0.583201078,0.685855657,0.686610679,0.556857814,0.576924899,0.647507640,0.622115615,0.541895794,0.626582965,0.531747491,0.648927255,0.642897835,0.585281933,0.720676697,0.716536845,0.703722615,0.515101829,0.470141345,0.539870791,0.366241768,0.629314862,0.669571184,0.732877956,0.508635204,0.653890390,0.613887425,0.696797089,0.691378335,0.736790481,0.684447280,0.495163299,0.585626369,0.513617127,0.707729495,0.648627074,0.605281732,0.495108078,0.537850657,0.660597022,0.646071239,0.736468289,0.646012579,0.527676148,0.708610325,0.621761641,0.600559505,0.666277720,0.507307598,0.657191035,0.520140325,0.500958929,0.486583480,0.597468049,0.766097370,0.752710160,0.641829866,0.534108898,0.664596129,0.572233500,0.624843257,0.657787781,0.633032144,0.657191716,0.679653693,0.422766818,0.389653338,0.607728005
stage5c2_034,0.532062147,0.710977528,0.552281865,0.684191914,0.633460363,0.700114413,0.766640383,0.570746121,0.522445734,0.535926216,0.705702785,0.513702393,0.613524646,0.642231469,0.649396180,0.546590252,0.715952293,0.669305699,0.602388927,0.510009679,0.584720170,0.479357374,0.691601758,0.645274343,0.469013884,0.661748254,0.592619792,0.529075446,0.564610988,0.523833516,0.583201078,1.000000000,0.696440475,0.621583397,0.477269653,0.469069780,0.728765315,0.706394345,0.771940627,0.677232903,0.378621399,0.679105137,0.622533176,0.611236622,0.595571392,0.624037968,0.461634694,0.436483119,0.448436819,0.579796971,0.333140738,0.647065328,0.580225786,0.623730846,0.473545966,0.558321362,0.537949983,0.723463257,0.527337818,0.841667998,0.460133638,0.447127517,0.639109410,0.456606135,0.625763057,0.497531870,0.741665509,0.515924157,0.536898939,0.505771967,0.510573015,0.638526798,0.678656335,0.694741575,0.666091405,0.750488480,0.615331755,0.612622486,0.544382452,0.657144894,0.548289070,0.152663704,0.675007385,0.680691212,0.715217774,0.715277709,0.657681270,0.780589950,0.698195478,0.531454902,0.697818050,0.666630897,0.739596426,0.723736026,0.647126991,0.808432779,0.406035625,0.469172292
